CNPJ;Nome;Site;Perfil;Código
48307186000152;PLANO DE BENEFICIOS FUVATES PREV CD;;SEGMENTO BALCAO;48004.70-7
48307188000141;PLANO DE BENEFICIOS SEESPPREV;;SEGMENTO BALCAO;48009.70-2
48307189000196;PLANO LOSANGO PREVMAIS;;SEGMENTO BALCAO;50430.70-9
48307190000110;PLANO DE BENEFICIOS ADISSEO;;SEGMENTO BALCAO;49072.70-7
48307191000165;APABA;;SEGMENTO BALCAO;49073.70-6
48307192000100;PLANO CRMPREV;;SEGMENTO BALCAO;47982.70-3
48307195000143;PLANO DE BENEFICIOS FUMEC PREV;;SEGMENTO BALCAO;47986.70-9
48307197000132;PLANO PREVIDENCIAL B;;SEGMENTO BALCAO;49384.70-1
48307198000187;PLANO PETROS BRASKEM;;SEGMENTO BALCAO;48954.70-9
48307199000121;PLANO PETROS COPESUL;;SEGMENTO BALCAO;48955.70-8
48307200000118;PLANO PETROS NITRIFLEX ARLAXEO;;SEGMENTO BALCAO;48956.70-7
48307202000107;PLANO ARLANXEO;;SEGMENTO BALCAO;48957.70-6
48307203000151;PLANO PETROS PQU;;SEGMENTO BALCAO;48959.70-4
48307204000104;PLANO PETROS ULTRAFERTIL;;SEGMENTO BALCAO;48960.70-0
48307205000140;PLANO DE BENEFICIOS DSM;;SEGMENTO BALCAO;49332.70-8
48307206000195;PLANO DE BENEFICIOS ADP PREV;;SEGMENTO BALCAO;47909.70-0
48307207000130;PLANO DE BENEFICIOS PCV;;SEGMENTO BALCAO;47856.70-5
48307208000184;PLANO MISTO DE BENEFICIO CESAMA;;SEGMENTO BALCAO;50394.70-4
48307209000129;INDUSPREV FIESP;;SEGMENTO BALCAO;49075.70-4
48307210000153;INDUSPREV SENAI SP;;SEGMENTO BALCAO;49076.70-3
48307211000106;INDUSPREV SESI SP;;SEGMENTO BALCAO;49077.70-2
48307212000142;PLANO CELPREV AMAZONIA;;SEGMENTO BALCAO;49291.70-8
48307213000197;PLANO SIMEPREV;;SEGMENTO BALCAO;49162.70-3
48307214000131;PLANO DE BENEFICIOS AIR FRANCE II;;SEGMENTO BALCAO;49079.70-0
48307215000186;PLANO COPESUL DE PREVIDENCIA;;SEGMENTO BALCAO;49163.70-2
48307216000120;PLANO DE APOSENTADORIA CYAMPREV;;SEGMENTO BALCAO;50595.70-9
48307217000175;PLANO DE BENEFICIOS PEPSICO;;SEGMENTO BALCAO;51246.70-3
48307218000110;PLANO DE BENEFICIOS TECNOPREV;;SEGMENTO BALCAO;48001.70-0
48307220000199;PLANO DE PREVIDENCIA DO IBA;;SEGMENTO BALCAO;50639.70-6
48307221000133;PLANO DE BENEFICIOS PREVIG;;SEGMENTO BALCAO;47784.70-5
48307222000188;PLANO DE PREVIDENCIA CULTURAPREV;;SEGMENTO BALCAO;49164.70-1
48307223000122;PLANO MISTO DE BENEFICIOS PREVIDENCIARIOS DOS TRABALHADORES DA SANASA;;SEGMENTO BALCAO;48961.70-9
48307224000177;PLANO DE BENEFICIOS PREVIDENCIARIOS DO SISTEMA UNICRED;;SEGMENTO BALCAO;47902.70-7
48307225000111;PLANO DE BENEFICIOS SEBRAEPREV;;SEGMENTO BALCAO;47910.70-6
48307226000166;PLANO DE BENEFICIOS PREVIDENCIARIOS DO ADVOGADO PBPA.;;SEGMENTO BALCAO;55236.70-2
48307228000155;PLANO DE BENEFICIOS PREVIDENCIARIOS DO ADVOGADO;;SEGMENTO BALCAO;49819.70-2
48307229000108;PLANO DE BENEFICIOS AIR FRANCE I;;SEGMENTO BALCAO;49080.70-6
48307230000124;PLANO DE APOSENTADORIA CYAMPREV II;;SEGMENTO BALCAO;50594.70-0
48307231000179;PLANO DE BENEFICIOS CAERN PREV;;SEGMENTO BALCAO;47989.70-6
48307232000113;PLANO DE BENEFICIOS SENGE PREVIDENCIA;;SEGMENTO BALCAO;47981.70-4
48307233000168;PLANO DE PREVIDENCIA CROPREV;;SEGMENTO BALCAO;49166.70-9
48307234000102;PLANO MULTIPATROCINADO DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;50380.70-1
48307236000100;PLANO DE PREVIDENCIA SINDICATO DOS MEDICOS DO RIO JANEIRO;;SEGMENTO BALCAO;49167.70-8
48307237000146;PLANO DE BENEFICIOS JMALUCELLI;;SEGMENTO BALCAO;49594.70-4
48307238000190;PLANO CD RUMOS;;SEGMENTO BALCAO;49354.70-0
48307239000135;PLANO DE BENEFICIOS BD INVISTA;;SEGMENTO BALCAO;49081.70-5
48307240000160;PLANO DE BENEFICIOS COTRIJAL PREV;;SEGMENTO BALCAO;48019.70-9
48307241000104;PLANO DE BENEFICIOS DA WEST PREV;;SEGMENTO BALCAO;49082.70-4
48307244000148;PLANO DE BENEFICIOS PROMON MULTIFLEX;;SEGMENTO BALCAO;47749.70-2
48307247000181;PLANO SALDADO EPAGRI;;SEGMENTO BALCAO;49190.70-6
48307248000126;PLANO CV EPAGRI FLEXCERES;;SEGMENTO BALCAO;49192.70-4
48307252000194;PLANO DE BENEFICIOS DO GRUPO ICATU SEGUROS;;SEGMENTO BALCAO;51072.70-2
48307253000139;PLANO DE APOSENTADORIA RENAULT;;SEGMENTO BALCAO;50401.70-7
48307254000183;PLANO DE BENEFICIOS CMSPREV;;SEGMENTO BALCAO;50932.70-2
48307255000128;PLANO BETA DE BENEFICIOS;;SEGMENTO BALCAO;49502.70-3
48307256000172;PLANO DE BENEFICIOS IV;;SEGMENTO BALCAO;49764.70-9
48307257000117;PLANO DE APOSENTADORIA MERCOPREV;;SEGMENTO BALCAO;49083.70-3
48307258000161;PLANO DE BENEFICIOS PREVI-FIERN 2;;SEGMENTO BALCAO;50420.70-2
48307259000106;PLANO PREVER;;SEGMENTO BALCAO;51029.70-0
48307260000130;PLANO DE APOSENTADORIA GDBPREV;;SEGMENTO BALCAO;49084.70-2
48307261000185;PLANO DE BENEFICIOS II SITA;;SEGMENTO BALCAO;49085.70-1
48307262000120;PLANO DE BENEFICIOS II SALDADO;;SEGMENTO BALCAO;50044.70-0
48307263000174;PLANO DE BENEFICIOS III MISTO;;SEGMENTO BALCAO;50043.70-1
48307264000119;PLANO DE APOSENTADORIA JOHN DEERE;;SEGMENTO BALCAO;50387.70-4
48307265000163;PLANO DE BENEFICIOS SENAI PIPREV;;SEGMENTO BALCAO;51684.70-5
48307267000152;PLANO DE BENEFICIOS EQUATORIAL CD;;SEGMENTO BALCAO;48142.71-7
48307269000141;PLANO DE BENEFICIOS II;;SEGMENTO BALCAO;48607.70-2
48307270000176;PLANO MISTO I DE BENEFICIOS;;SEGMENTO BALCAO;49444.70-6
48307272000165;PLANO DE BENEFICIOS PACKPREV;;SEGMENTO BALCAO;49376.70-2
48307273000100;PLANO DE BENEFICIOS CORALPREV;;SEGMENTO BALCAO;49417.70-2
48307274000154;PLANO DE BENEFICIOS CD PREVICOKE;;SEGMENTO BALCAO;48982.70-2
48307275000107;PLANO DE BENEFICIOS PHIBRO SAUDE ANIMAL INTERNACIONAL;;SEGMENTO BALCAO;49086.70-0
48307277000198;PLANO DE BENEFICIOS II FMC QUIMICA;;SEGMENTO BALCAO;50162.70-9
48307278000132;PLANO DE BENEFICIOS GIBBS;;SEGMENTO BALCAO;49087.70-9
48307279000187;PLANO DE BENEFICIOS TAKEDA PREV;;SEGMENTO BALCAO;48927.72-9
48307280000101;PLANO DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;51009.70-6
48307281000156;PLANO DE BENEFICIOS ALBAPREV;;SEGMENTO BALCAO;51293.70-1
48307282000109;PLANO DE BENEFICIOS PROCEMPA PREV;;SEGMENTO BALCAO;48015.70-3
48307283000145;PLANO DE BENEFICIOS FIEPEPREV;;SEGMENTO BALCAO;51067.70-0
48307285000134;PLANO DE BENEFICIOS VOTORANTIM PREV;;SEGMENTO BALCAO;50381.70-0
48307286000189;PLANO DE APOSENTADORIA MAIS VIDA PREVIDENCIA;;SEGMENTO BALCAO;48981.70-3
48307287000123;PLANO IEAB PREV;;SEGMENTO BALCAO;48094.00-9
48307288000178;PLANO DE BENEFICIOS PREVIKODAK.;;SEGMENTO BALCAO;51393.70-4
48307289000112;PLANO DE PREVIDENCIA DA IBIRITERMO AS;;SEGMENTO BALCAO;49168.70-7
48307290000147;PLANO DE APOSENTADORIA BMS PREV;;SEGMENTO BALCAO;50023.70-7
48307291000191;PLANO DE PECULIO;;SEGMENTO BALCAO;48113.70-8
48307293000180;PLANO DE BENEFICIOS ADV PREV;;SEGMENTO BALCAO;48194.70-3
48307294000125;PLANO DE BENEFICIOS SYNGENTA;;SEGMENTO BALCAO;49464.70-0
48307295000170;PLANO DE BENEFICIOS II;;SEGMENTO BALCAO;50562.70-1
48307296000114;PLANO DE APOSENTADORIA DA ALSTOM;;SEGMENTO BALCAO;50164.70-7
48307297000169;PLANO CRAPREV;;SEGMENTO BALCAO;49169.70-6
48307298000103;PLANO DE BENEFICIOS PREVIDENCIARIOS DO ADVOGADO;;SEGMENTO BALCAO;51883.70-2
48307299000158;PLANO DE BENEFICIOS SESCPREV SC;;SEGMENTO BALCAO;51681.70-8
48307301000199;PLANO DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;50802.70-8
48307302000133;PLANO DE APOSENTADORIA MONDELEZ PREV;;SEGMENTO BALCAO;47907.70-2
48307303000188;PLANO DE BENEFICIOS PRECE III;;SEGMENTO BALCAO;50560.70-3
48307305000177;PLANO COPENOR DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;50933.70-1
48307306000111;PLANO BASELL DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;51389.70-1
48307307000166;PLANO PREVINOR DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;51394.70-3
48307308000100;PLANO PETROFLEX DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;51139.70-0
48307310000180;PLANO DETEN DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;50936.70-8
48307311000124;PLANO FABRICA CARIOCA DE CATALISADORES DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;51066.70-1
48307312000179;PLANO ACRINOR DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;51130.70-9
48307313000113;PLANO DE BENEFICIOS FIPECQPREV;;SEGMENTO BALCAO;48153.70-6
48307314000168;PLANO DE BENEFICIOS PREVISAM II;;SEGMENTO BALCAO;49089.70-7
48307315000102;PLANO DE BENEFICIOS PREVIDENCIARIOS DO SICOOB MULTIPATROCINADO;;SEGMENTO BALCAO;48041.70-8
48307316000157;PLANO DE BENEFICIOS PREV MATTEL;;SEGMENTO BALCAO;49353.70-1
48307317000100;PLANO DE APOSENTADORIA PREVIM FLEX;;SEGMENTO BALCAO;50952.70-6
48307319000190;PLANO DE BENEFICIOS PREVMAIS;;SEGMENTO BALCAO;50544.70-5
48307321000160;NOVO PLANO DE BENEFICIOS DA FUNCEF;;SEGMENTO BALCAO;48870.70-4
48307322000104;PLANO DE BENEFICIOS MINERACAO DESCALVADO;;SEGMENTO BALCAO;50173.70-5
48307323000159;PLANO DE BENEFICIOS CISPER;;SEGMENTO BALCAO;50167.70-4
48307324000101;PLANO DE BENEFICIOS OWENS ILLINOIS;;SEGMENTO BALCAO;50166.70-5
48307325000148;PLANO DE BENEFICIOS SCHNEIDER;;SEGMENTO BALCAO;50165.70-6
48307327000137;PLANO DE BENEFICIOS ACPREV;;SEGMENTO BALCAO;49591.70-7
48307330000150;PLANO DE BENEFICIOS MONGERAL;;SEGMENTO BALCAO;51003.70-2
48307331000103;PLANO DE BENEFICIOS BELOCAL;;SEGMENTO BALCAO;50163.70-8
48307332000140;PLANO DE BENEFICIOS PREVIDENCIARIOS DO ADVOGADO OABPREVPR;;SEGMENTO BALCAO;50197.70-5
48307333000194;PLANO FAELCE CD;;SEGMENTO BALCAO;49649.70-7
48307335000183;PLANO DE BENEFICIOS II;;SEGMENTO BALCAO;47946.70-1
48307337000172;PLANO CD;;SEGMENTO BALCAO;49321.70-2
48307338000117;PLANO DE BENEFICIOS PREVIDENCIARIOS DO ADVOGADO DO RIO DE JANEIRO.;;SEGMENTO BALCAO;51443.00-1
48307339000161;PLANO DE BENEFICIOS PREVSENAI MA;;SEGMENTO BALCAO;51687.70-2
48307340000196;PLANO DE APOSENTADORIA P&G PREV;;SEGMENTO BALCAO;50625.70-3
48307343000120;PLANO DE PREVIDENCIA GMAC;;SEGMENTO BALCAO;49380.70-5
48307344000174;PLANO DE BENEFICIOS BD LANXESSPREV;;SEGMENTO BALCAO;47905.70-4
48307345000119;PLANO DE BENEFICIOS R;;SEGMENTO BALCAO;49253.70-8
48307346000163;PLANO DE BENEFICIOS CEBPREV;;SEGMENTO BALCAO;47899.70-0
48307347000108;PLANO DE BENEFICIOS ENERGIAS DO BRASIL;;SEGMENTO BALCAO;49436.70-7
48307348000152;PLANO V DE COMPLEMENTACAO DE BENEFICIOS PREVIDENCIARIOS;;SEGMENTO BALCAO;49765.70-8
48307349000105;PLANO DE APOSENTADORIA SANOFI;;SEGMENTO BALCAO;50811.70-6
48307350000121;PLANO PROMON BASICOPLUS;;SEGMENTO BALCAO;48033.70-9
48307352000110;PLANO DE BENEFICIO DEFINIDO DIVERSEY;;SEGMENTO BALCAO;49335.70-5
48307353000165;PLANO DE CONTRIBUICAO DEFINIDA SEALED AIR PREV;;SEGMENTO BALCAO;49423.70-3
48307354000100;PLANO EMBRAPA FLEXCERES;;SEGMENTO BALCAO;49193.70-3
48307355000154;CERES FLEXCERES;;SEGMENTO BALCAO;49194.70-2
48307356000107;PLANO BASICO CERES;;SEGMENTO BALCAO;49195.70-1
48307357000143;PLANO DE BENEFICIOS T SYSTEMS;;SEGMENTO BALCAO;51471.70-5
48307358000198;PLANO FIEMTPREV;;SEGMENTO BALCAO;51683.70-6
48307361000101;PLANO DE PREVIDENCIA DOS CARTORIOS.;;SEGMENTO BALCAO;50931.70-3
48307362000156;PLANO DE BENEFICIOS PREVIDENCIARIOS DO SISTEMA PETROBRAS;;SEGMENTO BALCAO;48962.70-8
48307364000145;PLANO DE BENEFICIOS APCDPREV.;;SEGMENTO BALCAO;53132.70-5
48307365000190;PLANO DE APOSENTADORIA CIP;;SEGMENTO BALCAO;50160.70-1
48307366000134;PLANO DE BENEFICIOS PREVIDENCIARIOS DO ADVOGADO NORDESTEPREV;;SEGMENTO BALCAO;55043.70-6
48307368000123;PLANO DE BENEFICIOS AVAYA;;SEGMENTO BALCAO;49643.70-3
48307369000178;PLANO DE BENEFICIOS PREVIDENCIARIOS SICOOB MULTI INSTITUIDO;;SEGMENTO BALCAO;48040.70-9
48307370000100;PLANO DE APOSENTADORIA WESTERN ASSET MANAGEMENT;;SEGMENTO BALCAO;49482.70-6
48307371000147;PLANO SALDADO EMATER;;SEGMENTO BALCAO;49196.70-0
48307372000191;PLANO EMATERMG FLEXCERES;;SEGMENTO BALCAO;49197.70-9
48307373000136;PLANO DE APOSENTADORIA HUNTSMAN 2;;SEGMENTO BALCAO;49090.70-3
48307374000180;PLANO PREVSYM;;SEGMENTO BALCAO;49467.70-7
48307376000170;PLANO BEN PREVRELIGIOSOS EM GERAL DE TODO O TERRNAC ASSDA ASSOREL;;SEGMENTO BALCAO;50441.70-5
48307377000114;PLANO DE BENEFICIOS SANTA CRUZ PREV;;SEGMENTO BALCAO;48024.70-1
48307378000169;PLANO SALDADO EPAMIG;;SEGMENTO BALCAO;49199.70-7
48307379000103;PLANO DE APOSENTADORIA VALEO PREV;;SEGMENTO BALCAO;49542.70-1
48307380000138;PLANO EPAMIG FLEXCERES;;SEGMENTO BALCAO;49200.70-6
48307381000182;PLANO DE BENEFICIOS NATURALPREV;;SEGMENTO BALCAO;49466.70-8
48307382000127;PLANO DE BENEFICIOS PREVIDENCIARIOS JURIS PLANJUS;;SEGMENTO BALCAO;50200.70-2
48307384000116;PLANO DE APOSENTADORIA PREVINOKIA SIEMENS;;SEGMENTO BALCAO;50396.70-2
48307385000160;PLANO DE BENEFICIOS DACARPREV;;SEGMENTO BALCAO;50934.70-0
48307386000105;PLANO DE PREV DO SIND DOS DESPACHANTES ADUANEIROS DO ESTADO DE MG;;SEGMENTO BALCAO;49170.70-2
48307387000150;PLANO TECHNIPFMC PREV;;SEGMENTO BALCAO;50159.70-5
48307388000102;PLANO DE APOSENTADORIA PREVI DELPHI;;SEGMENTO BALCAO;49091.70-2
48307389000149;PLANO UNIFICADO DE APOSENTADORIA AMERICAN EXPRESS;;SEGMENTO BALCAO;49781.70-6
48307392000162;PLANO ANAPARPREV.;;SEGMENTO BALCAO;50365.70-2
48307393000107;PLANO DE BENEFICIOS DE CONTRIBUICAO DEFINIDA EQUATORIAL ALAGOAS;;SEGMENTO BALCAO;48150.70-9
48307394000151;PLANO INVESTPREV;;SEGMENTO BALCAO;50940.70-1
48307395000104;PLANO DE BENEFICIOS BENTELERPREV;;SEGMENTO BALCAO;49092.70-1
48307396000140;PLANO DE PREVIDENCIA TOKIO MARINE;;SEGMENTO BALCAO;50157.70-7
48307397000195;PLANO DE BENEFICIOS E Y PREVIDENCIA PRIVADA;;SEGMENTO BALCAO;49093.70-0
48307398000130;PLANO DE PREVIDENCIA SISTEMA FIERGS;;SEGMENTO BALCAO;50574.70-6
48307399000184;PLANO DE CONTRIBUICAO VARIAVEL DA CTS;;SEGMENTO BALCAO;49277.70-8
48307400000170;PLANO DE BENEFICIOS AKZOPREV;;SEGMENTO BALCAO;49523.70-6
48307401000115;PLANO DE PREVIDENCIA UNIMED BH;;SEGMENTO BALCAO;47779.70-3
48307402000160;PLANO DE PREVIDENCIA MULTICOOP COOPERADO;;SEGMENTO BALCAO;48590.70-9
48307403000104;PLANO DE CONTRIBUICAO DEFINIDA;;SEGMENTO BALCAO;48137.70-8
48307404000159;PLANO MISTO DE BENEFICIOS PREVIDENCIARIOS DA CASAN;;SEGMENTO BALCAO;47559.70-3
48307405000101;PLANO CSI DE PREVIDENCIA COMPLEMENTAR;;SEGMENTO BALCAO;49094.70-9
48307406000148;PLANO DE PREVIDENCIA DA COMPANHIA PETROQUIMICA DE PERNAMBUCO;;SEGMENTO BALCAO;49171.70-1
48307407000192;PLANO DE BENEFICIOS COHABPREV;;SEGMENTO BALCAO;47849.70-5
48307408000137;PLANO PREVFIEPA;;SEGMENTO BALCAO;51671.70-1
48307410000106;PLANO DE BENEFICIOS SABIC PREV;;SEGMENTO BALCAO;51395.70-2
48307411000150;PLANO DE BENEFICIOS SAE TOWERS PREV;;SEGMENTO BALCAO;49095.70-8
48307412000103;PLANO DE BENEFICIOS ENERGISA ACRE;;SEGMENTO BALCAO;49252.70-9
48307413000140;PLANO DE APOSENTADORIA DE CONTRIBUICAO DEFINIDA PLANO CD DA PREVI SIEMENS;;SEGMENTO BALCAO;50676.70-7
48307414000194;PLANO DE BENEFICIOS PREVIDENCIARIOS ANABBPREV;;SEGMENTO BALCAO;49587.70-4
48307415000139;PLANO SALDADO FUNASA;;SEGMENTO BALCAO;49251.70-0
48307416000183;PLANO DE BENEFICIOS PCD FUNASA;;SEGMENTO BALCAO;49250.70-1
48307418000172;PLANO DE BENEFICIOS SERGIPE CD;;SEGMENTO BALCAO;49247.70-7
48307419000117;PLANO DE BENEFICIOS SERGIPE SALDADO;;SEGMENTO BALCAO;49246.70-8
48307420000141;PLANO DE PREVIDENCIA NA MODALIDADE CONTRIBUICAO VARIAVEL DA PREVDATA;;SEGMENTO BALCAO;49070.70-9
48307421000196;PLANO GERAL SALDADO;;SEGMENTO BALCAO;48837.70-9
48307422000130;PLANO DE BENEFICIOS PREVIDENCIARIOS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE PERNAMBUCO.;;SEGMENTO BALCAO;51089.70-2
48307423000185;PLANO DE APOSENTADORIA AIBELPREV;;SEGMENTO BALCAO;49096.70-7
48307426000119;PLANO PREVICONTAS;;SEGMENTO BALCAO;49172.70-0
48307427000163;PLANO DE BENEFICIOS PREVMUNKSJO;;SEGMENTO BALCAO;50156.70-8
48307428000108;PLANO BENEFICIOS II;;SEGMENTO BALCAO;48440.70-1
48307429000152;PLANO FENAJPREV;;SEGMENTO BALCAO;49173.70-9
48307430000187;PLANO DE BENEFICIOS VISAO MULTI;;SEGMENTO BALCAO;49110.70-0
48307431000121;PLANO DE BENEFICIOS CIASCPREV;;SEGMENTO BALCAO;50750.70-2
48307432000176;PLANO DE BENEFICIOS SANTA MARIA II;;SEGMENTO BALCAO;49097.70-6
48307434000165;PLANO DE BENEFICIOS CIDASC FLEXCERES;;SEGMENTO BALCAO;49201.70-5
48307435000100;MC PREV;;SEGMENTO BALCAO;48697.70-5
48307436000154;FUNDACAO BANRISUL DE SEGURIDADE SOCIAL CV1;;SEGMENTO BALCAO;47793.70-3
48307437000107;PLANO DE APOSENTADORIA DO BANCO HONDA;;SEGMENTO BALCAO;51042.70-1
48307438000143;PLANO DE BENEFICIOS NOVO NORDISK PRODUCAO;;SEGMENTO BALCAO;49609.70-9
48307439000198;PLANO DE APOSENTADORIA ANDRITZ;;SEGMENTO BALCAO;49099.70-4
48307440000112;PREV ESTAT;;SEGMENTO BALCAO;49174.70-8
48307442000101;PLANO DE APOSENTADORIA CD XPREV;;SEGMENTO BALCAO;50925.70-2
48307443000156;HCPA PREV;;SEGMENTO BALCAO;48020.70-5
48307445000145;PLANO DE BENEFICIOS GUARANI PREV;;SEGMENTO BALCAO;50397.70-1
48307447000134;PLANO DE BENEFICIO DEFINIDO ITAUCARD;;SEGMENTO BALCAO;47930.70-0
48307448000189;PLANO DE CONTRIBUICAO VARIAVEL ITAUCARD;;SEGMENTO BALCAO;47940.70-7
48307449000123;O DE PREVIDENCIA DO CONSELHO REGIONAL DE CONTABILIDADE;;SEGMENTO BALCAO;49175.70-7
48307450000158;PLANO ITAUBANCO CD;;SEGMENTO BALCAO;47941.70-6
48307451000100;PLANO DE PREVIDENCIA DA ELETROS PLANO EPE;;SEGMENTO BALCAO;50796.70-4
48307452000147;PLANO PREVITALIA;;SEGMENTO BALCAO;49176.70-6
48307453000191;PLANO DE BENEFICIOS DE CONTRIBUICAO VARIAVEL EQUATORIAL PIAUI;;SEGMENTO BALCAO;48149.70-3
48307454000136;PLANO PREVIFIEA;;SEGMENTO BALCAO;51673.70-9
48307456000125;PLANO DE APOSENTADORIA PREVI CONTINENTAL;;SEGMENTO BALCAO;51392.70-5
48307457000170;PLANO DE BENEFICIOS EXXONMOBIL I;;SEGMENTO BALCAO;51983.70-5
48307459000169;PLANO DE BENEFICIOS PREVIDENCIARIOS N01 CD ELETROSUL;;SEGMENTO BALCAO;47832.70-5
48307460000193;PLANO EMERSONPREV;;SEGMENTO BALCAO;50154.70-0
48307461000138;PLANO DE BENEFICIOS DE PREVIDENCIA COMPLEMENTAR DA UNIVERSIDADE CATOLICA DE GOIAS;;SEGMENTO BALCAO;48023.70-2
48307462000182;PLANO GASPREV;;SEGMENTO BALCAO;49177.70-5
48307463000127;PLANO DE PREVIDENCIA DO CLUBE SALUTAR;;SEGMENTO BALCAO;49261.70-7
48307464000171;PLANO D DE BENFICIOS PREVIDENCIARIOS;;SEGMENTO BALCAO;48170.70-3
48307465000116;PLANO DE APOSENTADORIA MJN PREV;;SEGMENTO BALCAO;49525.70-4
48307467000105;PLANO DE CONTRIBUICAO VARIAVEL I;;SEGMENTO BALCAO;50383.70-8
48307468000150;PLANO PETRO RG;;SEGMENTO BALCAO;49179.70-3
48307469000102;PLANO BAXTER   CD;;SEGMENTO BALCAO;49504.70-1
48307470000129;PLANO DE BENEFICIOS CD INVISTA;;SEGMENTO BALCAO;49100.70-3
48307471000173;PLANO DE BENEFICIOS PREVIDENCIARIOS SIMECSPREVI;;SEGMENTO BALCAO;50572.70-8
48307472000118;PLANO DE BENEFICIOS PREVIDENCIARIOS ANABBPREV 2;;SEGMENTO BALCAO;49589.70-2
48307473000162;PLANO DE BENEFICIOS;;SEGMENTO BALCAO;49135.70-9
48307475000151;PLANO SABESPREV MAIS;;SEGMENTO BALCAO;48169.70-7
48307476000104;PLANO DE BENEFICIOS NOVO PLANO COPASA;;SEGMENTO BALCAO;47861.70-7
48307477000140;PLANO DE BENEFICIOS MICRO PREV;;SEGMENTO BALCAO;55364.70-8
48307478000195;PLANO COPASA SALDADO;;SEGMENTO BALCAO;47860.70-8
48307479000130;PLANO LIQUIGAS;;SEGMENTO BALCAO;49180.70-9
48307480000164;PLANO DE APOSENTADORIA CULTURA INGLESA;;SEGMENTO BALCAO;50150.70-4
48307481000109;PLANO DE APOSENTADORIA HUNTSMAN 3;;SEGMENTO BALCAO;49101.70-2
48307483000106;PLANO DE BENEFICIOS IGARASSU PREV;;SEGMENTO BALCAO;48014.70-4
48307484000142;PLANO DE BENEFICIOS ORICA PREV;;SEGMENTO BALCAO;49102.70-1
48307485000197;PLANO MISTO DE BENEFICIO SALDADO;;SEGMENTO BALCAO;48016.70-2
48307486000131;PLANO SALDADO DE BENEFICIO DEFINIDO;;SEGMENTO BALCAO;48017.70-1
48307487000186;PLANO PREV AMAZONIA;;SEGMENTO BALCAO;48029.70-6
48307488000120;PLANO MOEDAPREV;;SEGMENTO BALCAO;50575.70-5
48307489000175;PLANO DE APOSENTADORIA COMPLEMENTAR;;SEGMENTO BALCAO;49025.70-9
48307491000144;PLANO DE BENEFICIOS CPIC;;SEGMENTO BALCAO;48929.70-3
48307492000199;PLANO SULGASPREV;;SEGMENTO BALCAO;49181.70-8
48307493000133;PLANO PREVTRAN;;SEGMENTO BALCAO;51004.70-1
48307494000188;FAMILIA PREVIDENCIA ASSOCIATIVO;;SEGMENTO BALCAO;47980.70-5
48307495000122;PLANO DE BENEFICIOS I;;SEGMENTO BALCAO;51093.70-5
48307496000177;PLANO DE PREVIDENCIA REDECARD;;SEGMENTO BALCAO;47915.70-1
48307497000111;PLANO DE BENEFICIO II;;SEGMENTO BALCAO;50979.70-3
48307498000166;PLANO DE BENEFICIOS CELPREV;;SEGMENTO BALCAO;50744.70-1
48307499000100;PLANO DE BENEFICIOS GE AVIATION;;SEGMENTO BALCAO;49930.70-8
48307500000105;PLANO DE APOSENTADORIA PETROCOQUE;;SEGMENTO BALCAO;49103.70-0
48307501000141;PLANO DE BENEFICIOS PRODUQUIMICA NE PREV;;SEGMENTO BALCAO;48026.70-9
48307502000196;PLANO DE BENEFICIOS PREV FUPF CD;;SEGMENTO BALCAO;48007.70-4
48307503000130;PLANO DE BENEFICIOS PREVIDENCIARIOS DOS MINISTROS RELIGIOSOS DA ASSEMBLEIA DE DEUS;;SEGMENTO BALCAO;55368.70-4
48307504000185;PLANO DE BENEFICIOS BNY MELLON;;SEGMENTO BALCAO;50927.70-0
48307505000120;REGULAMENTO DO PLANO DE BENEFICIOS CARGILLPREV;;SEGMENTO BALCAO;48610.70-6
48307506000174;PLANO DE BENEFICIOS ATENTO;;SEGMENTO BALCAO;48736.70-7
48307507000119;PLANO II DE BENEFICIOS METRO RIO;;SEGMENTO BALCAO;50403.70-5
48307509000108;PLANO GAMA DE BENEFICIOS PREVIDENCIARIOS;;SEGMENTO BALCAO;49503.70-2
48307510000132;PLANO DE BENEFICIOS PREVIDENCIARIOS BDMG CV;;SEGMENTO BALCAO;49323.70-0
48307511000187;PLANO DE APOSENTADORIA NTNPREV;;SEGMENTO BALCAO;49104.70-9
48307512000121;MAISPREV;;SEGMENTO BALCAO;47679.70-0
48307513000176;PLANO ACRICEL DE APOSENTADORIA;;SEGMENTO BALCAO;50427.70-5
48307514000110;PLANO DE BENEFICIO PRECE CV;;SEGMENTO BALCAO;50582.70-5
48307515000165;PLANO DE APOSENTADORIA RAIZ;;SEGMENTO BALCAO;50314.70-8
48307517000154;PLANO DE BENEFICIO DEFINIDO CENTRUS;;SEGMENTO BALCAO;47750.70-8
